
 Node          U1          U2          U3
 -2.191e-09   9.726e-09  -2.477e-09  -1.485e-09   4.448e-08   1.001e-08
  3.695e-09  -9.728e-09  -2.477e-09  -3.094e-10   4.499e-08   9.549e-09
  1.034e-09   5.805e-09  -5.951e-12  -7.905e-10  -3.742e-08  -9.775e-09
 -9.520e-10  -5.965e-09  -5.951e-12   5.750e-10  -3.738e-08  -9.764e-09
  1.034e-09   9.726e-09   4.911e-11   2.435e-09  -5.278e-08  -1.971e-08
 -9.520e-10  -9.728e-09   4.911e-11  -4.072e-09  -5.228e-08  -1.970e-08
Element     8
  2.621e-09   6.798e-09   3.492e-11   4.822e-09   3.750e-08  -2.114e-09
 -2.948e-09  -6.726e-09   3.492e-11  -4.875e-09   3.749e-08  -1.976e-09
  2.621e-09   7.144e-09   7.211e-10   5.933e-09   4.736e-08  -2.996e-08
 -2.948e-09  -7.365e-09   7.211e-10  -5.681e-09   4.722e-08  -2.982e-08
  3.732e-09   6.798e-09  -1.174e-11   5.169e-09  -3.012e-08   9.173e-09
 -3.754e-09  -6.726e-09  -1.174e-11  -5.514e-09  -3.013e-08   9.182e-09
  3.732e-09   7.144e-09   3.140e-11   6.280e-09  -2.518e-08  -2.825e-08
 -3.754e-09  -7.365e-09   3.140e-11  -6.320e-09  -2.532e-08  -2.825e-08
Element     9
  3.969e-09   4.293e-09  -2.283e-11   4.617e-09   2.529e-08   1.353e-08
 -3.928e-09  -4.211e-09  -2.283e-11  -4.884e-09   2.529e-08   1.350e-08
  3.969e-09   3.221e-09  -1.623e-10   4.155e-09   1.839e-08  -2.596e-08
 -3.928e-09  -3.001e-09  -1.623e-10  -4.553e-09   1.842e-08  -2.598e-08
  3.507e-09   4.293e-09  -6.444e-12   3.545e-09  -1.723e-08   1.414e-08
 -3.597e-09  -4.211e-09  -6.444e-12  -3.673e-09  -1.723e-08   1.414e-08
  3.507e-09   3.221e-09  -1.695e-12   3.083e-09  -1.272e-08  -2.138e-08
 -3.597e-09  -3.001e-09  -1.695e-12  -3.343e-09  -1.269e-08  -2.138e-08
Element    10
  3.273e-09   3.036e-09  -5.097e-12   1.590e-09   1.519e-08   1.357e-08
 -3.376e-09  -2.940e-09  -5.097e-12  -1.603e-09   1.518e-08   1.357e-08
  3.273e-09   2.231e-09   1.839e-11   1.410e-09   1.130e-08  -1.968e-08
 -3.376e-09  -2.056e-09   1.839e-11  -1.331e-09   1.128e-08  -1.968e-08
  3.093e-09   3.036e-09  -1.780e-11   7.849e-10  -1.469e-08   1.137e-08
 -3.104e-09  -2.940e-09  -1.780e-11  -7.195e-10  -1.469e-08   1.136e-08
  3.093e-09   2.231e-09  -8.732e-11   6.051e-10  -1.013e-08  -1.961e-08
 -3.104e-09  -2.056e-09  -8.732e-11  -4.467e-10  -1.015e-08  -1.963e-08
Element    11
  2.719e-09   3.194e-09  -1.354e-11  -7.983e-11   1.545e-08   8.073e-09
 -2.752e-09  -3.108e-09  -1.354e-11   2.212e-10   1.545e-08   8.076e-09
  2.719e-09   3.190e-09   3.263e-12  -9.212e-10   1.207e-08  -1.928e-08
 -2.752e-09  -3.240e-09   3.263e-12   9.098e-10   1.214e-08  -1.928e-08
  1.878e-09   3.194e-09   1.077e-11  -8.301e-11  -1.607e-08   1.262e-09
 -2.063e-09  -3.108e-09   1.077e-11   8.955e-11  -1.606e-08   1.331e-09
  1.878e-09   3.190e-09   3.565e-10  -9.243e-10  -2.008e-08  -1.844e-08
 -2.063e-09  -3.240e-09   3.565e-10   7.782e-10  -2.001e-08  -1.837e-08
Element    12
  9.212e-10   1.908e-09  -9.443e-12   2.237e-09   1.481e-08  -3.226e-09
 -8.984e-10  -1.944e-09  -9.443e-12  -2.130e-09   1.479e-08  -3.220e-09
  9.212e-10   3.690e-09   1.992e-11   4.644e-10   2.164e-08  -1.232e-08
 -8.984e-10  -3.643e-09   1.992e-11   3.630e-10   2.139e-08  -1.232e-08
 -8.511e-10   1.908e-09  -8.900e-11   4.019e-09  -4.450e-09  -8.678e-09
  1.595e-09  -1.944e-09  -8.900e-11  -3.829e-09  -4.466e-09  -8.911e-09
 -8.511e-10   3.690e-09  -1.253e-09   2.247e-09  -1.503e-08   3.552e-09
  1.595e-09  -3.643e-09  -1.253e-09  -1.336e-09  -1.528e-08   3.320e-09
Element    13
 -4.064e-09   1.861e-09   6.781e-12  -7.550e-09   3.637e-09  -2.139e-08
  4.045e-09  -1.930e-09   6.781e-12   7.385e-09   3.633e-09  -2.129e-08
 -4.064e-09   3.698e-09   5.012e-10  -7.230e-09   1.049e-08   1.916e-08
  4.045e-09  -3.876e-09   5.012e-10   7.212e-09   1.039e-08   1.925e-08
 -3.744e-09   1.861e-09  -1.497e-11  -5.713e-09  -1.532e-08  -2.182e-08
  3.872e-09  -1.930e-09  -1.497e-11   5.439e-09  -1.532e-08  -2.182e-08
 -3.744e-09   3.698e-09  -2.312e-11  -5.393e-09  -2.738e-08   1.626e-08
  3.872e-09  -3.876e-09  -2.312e-11   5.266e-09  -2.748e-08   1.626e-08
Element    14
 -3.004e-09   4.317e-09  -1.923e-11  -1.472e-09   1.902e-08  -1.981e-08
  3.138e-09  -4.314e-09  -1.923e-11   1.164e-09   1.902e-08  -1.984e-08
 -3.004e-09   6.040e-09  -1.635e-10   2.297e-10   2.990e-08   1.090e-08
  3.138e-09  -5.909e-09  -1.635e-10  -6.682e-10   2.993e-08   1.087e-08
 -1.302e-09   4.317e-09  -9.135e-12   2.506e-10  -2.414e-08  -1.389e-08
  1.306e-09  -4.314e-09  -9.135e-12  -4.315e-10  -2.414e-08  -1.389e-08
 -1.302e-09   6.040e-09  -2.260e-11   1.952e-09  -2.984e-08  -8.460e-10
  1.306e-09  -5.909e-09  -2.260e-11  -2.263e-09  -2.982e-08  -8.487e-10
Element    15
 -4.247e-10   4.577e-09  -7.465e-12   2.574e-09   2.385e-08  -1.004e-08
  3.951e-10  -4.532e-09  -7.465e-12  -2.648e-09   2.385e-08  -1.003e-08
 -4.247e-10   4.656e-09   1.866e-11   3.269e-09   2.675e-08  -5.939e-09
  3.951e-10  -4.621e-09   1.866e-11  -3.305e-09   2.674e-08  -5.934e-09
  2.703e-10   4.577e-09  -1.300e-11   2.653e-09  -2.169e-08  -5.445e-09
 -2.625e-10  -4.532e-09  -1.300e-11  -2.737e-09  -2.169e-08  -5.444e-09
  2.703e-10   4.656e-09  -9.474e-12   3.348e-09  -1.964e-08  -8.109e-09
 -2.625e-10  -4.621e-09  -9.474e-12  -3.395e-09  -1.964e-08  -8.108e-09
Element    16
  3.805e-10   3.681e-09  -1.362e-11   2.704e-09   1.999e-08  -4.319e-09
 -3.705e-10  -3.631e-09  -1.362e-11  -2.741e-09   1.999e-08  -4.319e-09
  3.805e-10   3.424e-09  -1.368e-11   2.310e-09   1.751e-08  -8.073e-09
 -3.705e-10  -3.362e-09  -1.368e-11  -2.378e-09   1.752e-08  -8.073e-09
 -1.366e-11   3.681e-09  -9.795e-12   2.448e-09  -1.657e-08  -5.834e-09
 -8.044e-12  -3.631e-09  -9.795e-12  -2.471e-09  -1.657e-08  -5.832e-09
 -1.366e-11   3.424e-09   2.976e-12   2.054e-09  -1.642e-08  -5.806e-09
 -8.044e-12  -3.362e-09   2.976e-12  -2.109e-09  -1.641e-08  -5.804e-09
Element    17
 -5.001e-10   2.390e-09  -1.054e-11   2.981e-09   1.469e-08  -7.496e-09
  4.920e-10  -2.354e-09  -1.054e-11  -2.925e-09   1.469e-08  -7.497e-09
 -5.001e-10   2.979e-09  -1.724e-11   2.047e-09   1.615e-08  -2.536e-09
  4.920e-10  -2.871e-09  -1.724e-11  -1.921e-09   1.613e-08  -2.537e-09
 -1.435e-09   2.390e-09  -1.640e-11   3.571e-09  -9.030e-09  -1.052e-08
  1.496e-09  -2.354e-09  -1.640e-11  -3.442e-09  -9.031e-09  -1.053e-08
 -1.435e-09   2.979e-09  -8.913e-11   2.636e-09  -1.310e-08   4.133e-09
  1.496e-09  -2.871e-09  -8.913e-11  -2.438e-09  -1.312e-08   4.118e-09
Element    18
 -1.850e-09   3.380e-10  -1.446e-11   5.039e-09   5.771e-09  -1.151e-08
  1.910e-09  -3.386e-10  -1.446e-11  -4.909e-09   5.773e-09  -1.152e-08
 -1.850e-09   1.010e-09  -1.866e-11   4.838e-09   1.056e-08   7.287e-09
  1.910e-09  -1.059e-09  -1.866e-11  -4.781e-09   1.061e-08   7.286e-09
 -2.051e-09   3.380e-10  -3.314e-12   5.710e-09   2.388e-09  -1.121e-08
  2.038e-09  -3.386e-10  -3.314e-12  -5.629e-09   2.390e-09  -1.116e-08
 -2.051e-09   1.010e-09   2.458e-10   5.510e-09   2.163e-10   9.235e-09
  2.038e-09  -1.059e-09   2.458e-10  -5.501e-09   2.692e-10   9.285e-09
Element    19
 -3.787e-09   2.006e-10  -1.821e-11  -6.007e-09  -2.371e-09  -1.848e-08
  3.941e-09  -2.369e-10  -1.821e-11   5.933e-09  -2.370e-09  -1.851e-08
 -3.787e-09   9.235e-10  -1.324e-10  -6.631e-09   1.907e-10   2.016e-08
  3.941e-09  -9.549e-10  -1.324e-10   6.498e-09   2.147e-10   2.013e-08
 -4.412e-09   2.006e-10  -1.287e-11  -5.284e-09  -4.558e-09  -2.268e-08
  4.506e-09  -2.369e-10  -1.287e-11   5.215e-09  -4.557e-09  -2.268e-08
 -4.412e-09   9.235e-10  -1.222e-11  -5.908e-09  -9.201e-09   2.191e-08
  4.506e-09  -9.549e-10  -1.222e-11   5.780e-09  -9.177e-09   2.191e-08
Element    20
 -4.559e-09   2.225e-09  -1.137e-11  -3.356e-09   8.293e-09  -2.450e-08
  4.627e-09  -2.237e-09  -1.137e-11   3.269e-09   8.293e-09  -2.450e-08
 -4.559e-09   3.295e-09   2.152e-11  -3.131e-09   1.323e-08   2.143e-08
  4.627e-09  -3.330e-09   2.152e-11   3.036e-09   1.322e-08   2.143e-08
 -4.334e-09   2.225e-09  -1.262e-11  -2.286e-09  -1.401e-08  -2.530e-08
  4.395e-09  -2.237e-09  -1.262e-11   2.176e-09  -1.401e-08  -2.529e-08
 -4.334e-09   3.295e-09  -6.460e-12  -2.061e-09  -1.990e-08   1.835e-08
  4.395e-09  -3.330e-09  -6.460e-12   1.943e-09  -1.990e-08   1.835e-08
Element    21
 -4.046e-09   3.357e-09  -1.279e-11  -3.909e-12   1.583e-08  -2.497e-08
  4.096e-09  -3.344e-09  -1.279e-11  -8.563e-11   1.583e-08  -2.497e-08
 -4.046e-09   4.229e-09  -1.589e-11   5.582e-10   2.092e-08   1.574e-08
  4.096e-09  -4.190e-09  -1.589e-11  -6.677e-10   2.092e-08   1.574e-08
 -3.484e-09   3.357e-09  -1.200e-11   8.674e-10  -1.768e-08  -2.330e-08
  3.514e-09  -3.344e-09  -1.200e-11  -9.310e-10  -1.768e-08  -2.330e-08
 -3.484e-09   4.229e-09  -1.368e-11   1.430e-09  -2.117e-08   1.169e-08
  3.514e-09  -4.190e-09  -1.368e-11  -1.513e-09  -2.117e-08   1.169e-08
Element    22
 -3.238e-09   3.122e-09  -1.205e-11   2.493e-09   1.705e-08  -2.207e-08
  3.264e-09  -3.100e-09  -1.205e-11  -2.508e-09   1.705e-08  -2.207e-08
 -3.238e-09   3.600e-09  -1.319e-11   2.603e-09   1.986e-08   1.044e-08
  3.264e-09  -3.561e-09  -1.319e-11  -2.609e-09   1.986e-08   1.044e-08
 -3.127e-09   3.122e-09  -1.300e-11   2.971e-09  -1.405e-08  -2.039e-08
  3.162e-09  -3.100e-09  -1.300e-11  -2.969e-09  -1.405e-08  -2.039e-08
 -3.127e-09   3.600e-09  -1.407e-11   3.081e-09  -1.594e-08   1.106e-08
  3.162e-09  -3.561e-09  -1.407e-11  -3.071e-09  -1.594e-08   1.106e-08
Element    23
 -3.053e-09   1.776e-09  -1.314e-11   3.889e-09   1.155e-08  -1.904e-08
  3.092e-09  -1.760e-09  -1.314e-11  -3.860e-09   1.155e-08  -1.904e-08
 -3.053e-09   2.067e-09  -9.438e-12   3.980e-09   1.346e-08   1.169e-08
  3.092e-09  -2.056e-09  -9.438e-12  -3.950e-09   1.346e-08   1.169e-08
 -2.962e-09   1.776e-09  -1.258e-11   4.181e-09  -6.126e-09  -1.702e-08
  3.002e-09  -1.760e-09  -1.258e-11  -4.157e-09  -6.126e-09  -1.702e-08
 -2.962e-09   2.067e-09   4.115e-12   4.272e-09  -7.160e-09   1.280e-08
  3.002e-09  -2.056e-09   4.115e-12  -4.246e-09  -7.158e-09   1.280e-08
Element    24
 -2.755e-09  -3.096e-11  -1.331e-11   4.534e-09   2.711e-09  -1.508e-08
  2.807e-09   3.877e-11  -1.331e-11  -4.504e-09   2.711e-09  -1.508e-08
 -2.755e-09   5.916e-11  -1.303e-11   5.009e-09   3.668e-09   1.273e-08
  2.807e-09  -4.451e-11  -1.303e-11  -4.949e-09   3.656e-09   1.273e-08
 -2.280e-09  -3.096e-11  -1.588e-11   4.624e-09   3.060e-09  -1.179e-08
  2.361e-09   3.877e-11  -1.588e-11  -4.587e-09   3.059e-09  -1.180e-08
 -2.280e-09   5.916e-11  -7.342e-11   5.099e-09   3.150e-09   1.142e-08
  2.361e-09  -4.451e-11  -7.342e-11  -5.033e-09   3.138e-09   1.141e-08
Element    25
 -3.343e-09  -2.271e-10  -1.078e-11  -2.398e-09  -3.030e-09  -1.635e-08
  3.416e-09   2.008e-10  -1.078e-11   2.345e-09  -3.030e-09  -1.634e-08
 -3.343e-09  -1.077e-10   1.438e-11  -3.533e-09  -3.234e-09   1.745e-08
  3.416e-09   7.278e-11   1.438e-11   3.488e-09  -3.240e-09   1.746e-08
 -4.477e-09  -2.271e-10  -1.236e-11  -2.279e-09  -8.906e-10  -2.279e-08
  4.559e-09   2.008e-10  -1.236e-11   2.217e-09  -8.909e-10  -2.279e-08
 -4.477e-09  -1.077e-10  -1.290e-11  -3.413e-09  -2.332e-09   2.239e-08
  4.559e-09   7.278e-11  -1.290e-11   3.360e-09  -2.337e-09   2.239e-08
Element    26
 -5.139e-09   1.205e-09  -1.292e-11  -1.737e-09   4.054e-09  -2.677e-08
  5.220e-09  -1.220e-09  -1.292e-11   1.673e-09   4.054e-09  -2.677e-08
 -5.139e-09   1.665e-09  -2.060e-11  -2.410e-09   5.835e-09   2.502e-08
  5.220e-09  -1.672e-09  -2.060e-11   2.334e-09   5.837e-09   2.502e-08
 -5.812e-09   1.205e-09  -1.288e-11  -1.277e-09  -8.074e-09  -3.119e-08
  5.881e-09  -1.220e-09  -1.288e-11   1.222e-09  -8.074e-09  -3.119e-08
 -5.812e-09   1.665e-09  -1.434e-11  -1.950e-09  -1.085e-08   2.728e-08
  5.881e-09  -1.672e-09  -1.434e-11   1.883e-09  -1.085e-08   2.728e-08
Element    27
 -6.074e-09   2.257e-09  -1.300e-11  -3.151e-10   1.020e-08  -3.314e-08
  6.136e-09  -2.258e-09  -1.300e-11   2.774e-10   1.020e-08  -3.314e-08
 -6.074e-09   2.829e-09  -1.201e-11  -3.567e-10   1.295e-08   2.791e-08
  6.136e-09  -2.827e-09  -1.201e-11   3.136e-10   1.295e-08   2.791e-08
 -6.115e-09   2.257e-09  -1.336e-11   2.568e-10  -1.237e-08  -3.406e-08
  6.172e-09  -2.258e-09  -1.336e-11  -2.913e-10  -1.237e-08  -3.406e-08
 -6.115e-09   2.829e-09  -1.191e-11   2.152e-10  -1.533e-08   2.738e-08
  6.172e-09  -2.827e-09  -1.191e-11  -2.551e-10  -1.533e-08   2.738e-08
Element    28
 -5.944e-09   2.394e-09  -1.347e-11   1.158e-09   1.246e-08  -3.335e-08
  5.998e-09  -2.387e-09  -1.347e-11  -1.171e-09   1.246e-08  -3.335e-08
 -5.944e-09   2.799e-09  -1.213e-11   1.668e-09   1.507e-08   2.636e-08
  5.998e-09  -2.785e-09  -1.213e-11  -1.683e-09   1.507e-08   2.636e-08
 -5.435e-09   2.394e-09  -1.338e-11   1.563e-09  -1.144e-08  -3.051e-08
  5.486e-09  -2.387e-09  -1.338e-11  -1.569e-09  -1.144e-08  -3.051e-08
 -5.435e-09   2.799e-09  -1.281e-11   2.072e-09  -1.285e-08   2.409e-08
  5.486e-09  -2.785e-09  -1.281e-11  -2.081e-09  -1.285e-08   2.410e-08
Element    29
 -4.944e-09   1.545e-09  -1.343e-11   1.948e-09   9.461e-09  -2.760e-08
  4.995e-09  -1.537e-09  -1.343e-11  -1.932e-09   9.461e-09  -2.760e-08
 -4.944e-09   1.636e-09  -1.421e-11   2.779e-09   1.048e-08   2.210e-08
  4.995e-09  -1.620e-09  -1.421e-11  -2.760e-09   1.048e-08   2.210e-08
 -4.112e-09   1.545e-09  -1.364e-11   2.039e-09  -5.945e-09  -2.249e-08
  4.167e-09  -1.537e-09  -1.364e-11  -2.015e-09  -5.945e-09  -2.249e-08
 -4.112e-09   1.636e-09  -1.734e-11   2.870e-09  -5.800e-09   1.891e-08
  4.167e-09  -1.620e-09  -1.734e-11  -2.843e-09  -5.801e-09   1.891e-08
Element    30
 -3.451e-09   1.347e-10  -1.340e-11   1.898e-09   2.812e-09  -1.854e-08
  3.505e-09  -1.275e-10  -1.340e-11  -1.864e-09   2.812e-09  -1.854e-08
 -3.451e-09  -1.073e-11  -1.341e-11   2.871e-09   2.482e-09   1.625e-08
  3.505e-09   1.654e-11  -1.341e-11  -2.844e-09   2.484e-09   1.625e-08
 -2.478e-09   1.347e-10  -1.253e-11   1.752e-09   1.501e-09  -1.286e-08
  2.525e-09  -1.275e-10  -1.253e-11  -1.720e-09   1.501e-09  -1.285e-08
 -2.478e-09  -1.073e-11   4.351e-13   2.726e-09   2.618e-09   1.216e-08
  2.525e-09   1.654e-11   4.351e-13  -2.700e-09   2.621e-09   1.216e-08
Element    31
 -3.232e-09  -2.586e-10  -9.443e-12   2.228e-09  -3.108e-09  -1.657e-08
  3.311e-09   2.346e-10  -9.443e-12  -2.267e-09  -3.109e-09  -1.657e-08
 -3.232e-09  -2.675e-10  -1.717e-11   7.954e-10  -2.996e-09   1.615e-08
  3.311e-09   2.442e-10  -1.717e-11  -8.326e-10  -2.995e-09   1.614e-08
 -4.665e-09  -2.586e-10  -1.294e-11   2.219e-09  -6.423e-10  -2.401e-08
  4.745e-09   2.346e-10  -1.294e-11  -2.257e-09  -6.430e-10  -2.401e-08
 -4.665e-09  -2.675e-10  -1.237e-11   7.865e-10  -4.379e-10   2.304e-08
  4.745e-09   2.442e-10  -1.237e-11  -8.230e-10  -4.369e-10   2.304e-08
Element    32
 -5.605e-09   1.216e-09  -1.419e-11   1.925e-09   4.092e-09  -2.898e-08
  5.684e-09  -1.230e-09  -1.419e-11  -1.949e-09   4.092e-09  -2.898e-08
 -5.605e-09   1.085e-09  -1.120e-11   7.890e-10   3.587e-09   2.747e-08
  5.684e-09  -1.102e-09  -1.120e-11  -8.169e-10   3.586e-09   2.747e-08
 -6.741e-09   1.216e-09  -1.410e-11   1.795e-09  -8.137e-09  -3.513e-08
  6.816e-09  -1.230e-09  -1.410e-11  -1.821e-09  -8.137e-09  -3.513e-08
 -6.741e-09   1.085e-09  -1.281e-11   6.584e-10  -7.348e-09   3.266e-08
  6.816e-09  -1.102e-09  -1.281e-11  -6.887e-10  -7.349e-09   3.266e-08
Element    33
 -7.282e-09   2.365e-09  -1.406e-11   9.281e-10   1.064e-08  -3.809e-08
  7.353e-09  -2.369e-09  -1.406e-11  -9.422e-10   1.064e-08  -3.809e-08
 -7.282e-09   2.133e-09  -1.355e-11   5.877e-10   9.583e-09   3.509e-08
  7.353e-09  -2.135e-09  -1.355e-11  -6.072e-10   9.583e-09   3.509e-08
 -7.622e-09   2.365e-09  -1.404e-11   6.957e-10  -1.303e-08  -4.001e-08
  7.688e-09  -2.369e-09  -1.404e-11  -7.087e-10  -1.303e-08  -4.001e-08
 -7.622e-09   2.133e-09  -1.393e-11   3.553e-10  -1.176e-08   3.654e-08
  7.688e-09  -2.135e-09  -1.393e-11  -3.737e-10  -1.176e-08   3.654e-08
Element    34
 -7.528e-09   2.618e-09  -1.415e-11  -4.286e-10   1.337e-08  -3.960e-08
  7.591e-09  -2.614e-09  -1.415e-11   4.288e-10   1.337e-08  -3.960e-08
 -7.528e-09   2.346e-09  -1.401e-11   1.696e-10   1.201e-08   3.599e-08
  7.591e-09  -2.341e-09  -1.401e-11  -1.712e-10   1.201e-08   3.599e-08
 -6.930e-09   2.618e-09  -1.446e-11  -7.006e-10  -1.279e-08  -3.655e-08
  6.991e-09  -2.614e-09  -1.446e-11   7.014e-10  -1.279e-08  -3.655e-08
 -6.930e-09   2.346e-09  -1.383e-11  -1.024e-10  -1.143e-08   3.306e-08
  6.991e-09  -2.341e-09  -1.383e-11   1.014e-10  -1.143e-08   3.306e-08
Element    35
 -6.259e-09   1.810e-09  -1.469e-11  -1.663e-09   1.074e-08  -3.302e-08
  6.320e-09  -1.804e-09  -1.469e-11   1.677e-09   1.074e-08  -3.302e-08
 -6.259e-09   1.591e-09  -1.356e-11  -4.291e-10   9.531e-09   2.987e-08
  6.320e-09  -1.586e-09  -1.356e-11   4.426e-10   9.531e-09   2.987e-08
 -5.025e-09   1.810e-09  -1.500e-11  -1.882e-09  -7.331e-09  -2.644e-08
  5.085e-09  -1.804e-09  -1.500e-11   1.896e-09  -7.331e-09  -2.644e-08
 -5.025e-09   1.591e-09  -1.301e-11  -6.478e-10  -6.355e-09   2.411e-08
  5.085e-09  -1.586e-09  -1.301e-11   6.610e-10  -6.355e-09   2.411e-08
Element    36
 -4.087e-09   2.867e-10  -1.414e-11  -2.292e-09   3.789e-09  -2.146e-08
  4.146e-09  -2.815e-10  -1.414e-11   2.323e-09   3.790e-09  -2.146e-08
 -4.087e-09   2.144e-10  -1.359e-11  -9.623e-10   3.162e-09   1.970e-08
  4.146e-09  -2.073e-10  -1.359e-11   9.898e-10   3.162e-09   1.970e-08
 -2.758e-09   2.867e-10  -1.149e-11  -2.364e-09   9.481e-10  -1.444e-08
  2.813e-09  -2.815e-10  -1.149e-11   2.397e-09   9.487e-10  -1.444e-08
 -2.758e-09   2.144e-10  -1.573e-11  -1.035e-09   1.053e-09   1.341e-08
  2.813e-09  -2.073e-10  -1.573e-11   1.064e-09   1.053e-09   1.341e-08
Element    37
 -3.539e-09  -2.964e-10  -2.507e-11   7.380e-09  -5.131e-09  -1.881e-08
  3.629e-09   2.704e-10  -2.507e-11  -7.399e-09  -5.129e-09  -1.880e-08
 -3.539e-09  -2.663e-10  -1.156e-11   5.819e-09  -3.680e-09   1.703e-08
  3.629e-09   2.416e-10  -1.156e-11  -5.840e-09  -3.681e-09   1.704e-08
 -5.100e-09  -2.964e-10  -1.437e-11   7.410e-09  -2.297e-09  -2.660e-08
  5.188e-09   2.704e-10  -1.437e-11  -7.428e-09  -2.295e-09  -2.660e-08
 -5.100e-09  -2.663e-10  -1.348e-11   5.849e-09  -1.141e-09   2.484e-08
  5.188e-09   2.416e-10  -1.348e-11  -5.869e-09  -1.141e-09   2.484e-08
Element    38
 -6.119e-09   2.269e-09  -1.145e-11   6.336e-09   7.620e-09  -3.154e-08
  6.203e-09  -2.284e-09  -1.145e-11  -6.330e-09   7.619e-09  -3.154e-08
 -6.119e-09   1.533e-09  -1.426e-11   5.115e-09   5.172e-09   3.007e-08
  6.203e-09  -1.547e-09  -1.426e-11  -5.115e-09   5.172e-09   3.007e-08
 -7.340e-09   2.269e-09  -1.415e-11   5.600e-09  -1.514e-08  -3.725e-08
  7.418e-09  -2.284e-09  -1.415e-11  -5.593e-09  -1.515e-08  -3.725e-08
 -7.340e-09   1.533e-09  -1.446e-11   4.379e-09  -1.023e-08   3.654e-08
  7.418e-09  -1.547e-09  -1.446e-11  -4.378e-09  -1.023e-08   3.654e-08
Element    39
 -7.926e-09   4.132e-09  -1.537e-11   2.705e-09   1.882e-08  -3.996e-08
  7.998e-09  -4.125e-09  -1.537e-11  -2.687e-09   1.882e-08  -3.996e-08
 -7.926e-09   2.901e-09  -1.455e-11   2.326e-09   1.312e-08   3.966e-08
  7.998e-09  -2.902e-09  -1.455e-11  -2.314e-09   1.312e-08   3.966e-08
 -8.305e-09   4.132e-09  -1.599e-11   1.475e-09  -2.246e-08  -4.167e-08
  8.371e-09  -4.125e-09  -1.599e-11  -1.463e-09  -2.246e-08  -4.167e-08
 -8.305e-09   2.901e-09  -1.459e-11   1.095e-09  -1.590e-08   4.171e-08
  8.371e-09  -2.902e-09  -1.459e-11  -1.091e-09  -1.590e-08   4.171e-08
Element    40
 -8.210e-09   4.336e-09  -1.606e-11  -2.083e-09   2.270e-08  -4.112e-08
  8.273e-09  -4.322e-09  -1.606e-11   2.091e-09   2.270e-08  -4.112e-08
 -8.210e-09   3.151e-09  -1.470e-11  -1.445e-09   1.623e-08   4.130e-08
  8.273e-09  -3.144e-09  -1.470e-11   1.452e-09   1.623e-08   4.130e-08
 -7.572e-09   4.336e-09  -1.565e-11  -3.268e-09  -2.059e-08  -3.792e-08
  7.635e-09  -4.322e-09  -1.565e-11   3.269e-09  -2.059e-08  -3.792e-08
 -7.572e-09   3.151e-09  -1.495e-11  -2.629e-09  -1.525e-08   3.811e-08
  7.635e-09  -3.144e-09  -1.495e-11   2.630e-09  -1.525e-08   3.811e-08
Element    41
 -6.855e-09   2.755e-09  -1.490e-11  -5.878e-09   1.723e-08  -3.445e-08
  6.919e-09  -2.748e-09  -1.490e-11   5.886e-09   1.723e-08  -3.445e-08
 -6.855e-09   2.122e-09  -1.504e-11  -4.559e-09   1.280e-08   3.442e-08
  6.919e-09  -2.116e-09  -1.504e-11   4.569e-09   1.280e-08   3.442e-08
 -5.536e-09   2.755e-09  -1.325e-11  -6.511e-09  -1.028e-08  -2.817e-08
  5.601e-09  -2.748e-09  -1.325e-11   6.519e-09  -1.028e-08  -2.817e-08
 -5.536e-09   2.122e-09  -1.506e-11  -5.192e-09  -8.383e-09   2.752e-08
  5.601e-09  -2.116e-09  -1.506e-11   5.201e-09  -8.383e-09   2.752e-08
Element    42
 -4.520e-09   1.686e-10  -1.562e-11  -7.233e-09   4.920e-09  -2.323e-08
  4.585e-09  -1.643e-10  -1.562e-11   7.260e-09   4.918e-09  -2.323e-08
 -4.520e-09   2.745e-10  -1.468e-11  -5.775e-09   4.260e-09   2.229e-08
  4.585e-09  -2.699e-10  -1.468e-11   5.802e-09   4.260e-09   2.229e-08
 -3.061e-09   1.686e-10  -2.374e-11  -7.128e-09   3.255e-09  -1.605e-08
  3.127e-09  -1.643e-10  -2.374e-11   7.154e-09   3.254e-09  -1.605e-08
 -3.061e-09   2.745e-10  -1.364e-11  -5.669e-09   1.538e-09   1.489e-08
  3.127e-09  -2.699e-10  -1.364e-11   5.696e-09   1.538e-09   1.489e-08
Element    43
 -4.462e-09  -3.682e-11   3.482e-11   1.243e-08  -7.629e-09  -2.479e-08
  4.555e-09  -1.205e-11   3.482e-11  -1.243e-08  -7.640e-09  -2.480e-08
 -4.462e-09  -2.349e-10  -1.264e-11   1.109e-08  -6.190e-09   2.029e-08
  4.555e-09   2.024e-10  -1.264e-11  -1.108e-08  -6.190e-09   2.028e-08
 -5.807e-09  -3.682e-11  -1.822e-11   1.223e-08  -7.506e-09  -3.050e-08
  5.912e-09  -1.205e-11  -1.822e-11  -1.222e-08  -7.516e-09  -3.050e-08
 -5.807e-09  -2.349e-10  -1.564e-11   1.089e-08  -4.003e-09   2.810e-08
  5.912e-09   2.024e-10  -1.564e-11  -1.086e-08  -4.004e-09   2.810e-08
Element    44
 -6.554e-09   4.469e-09  -3.298e-11   9.813e-09   1.566e-08  -3.319e-08
  6.653e-09  -4.460e-09  -3.298e-11  -9.726e-09   1.566e-08  -3.319e-08
